hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
2
/home/mail/2022s2/s230026116/YoungCorrector-master/spelling_corrector.py:186: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load('spelling_corrector.pth', map_location=device)
Using device: cuda
未找到已训练的模型，开始训练新模型...
Loaded 370887 text pairs

Vocabulary size: 4742
Epoch 1, Batch 970, Loss: 0.1925
Epoch 1, Batch 980, Loss: 0.1928
Epoch 1, Batch 990, Loss: 0.1795
Epoch 1, Batch 1000, Loss: 0.1630
Epoch 1, Batch 1010, Loss: 0.1117
Epoch 1, Batch 1020, Loss: 0.2081
Epoch 1, Batch 1030, Loss: 0.1893
Epoch 1, Batch 1040, Loss: 0.0953
Epoch 1, Batch 1050, Loss: 0.2010
Epoch 1, Batch 1060, Loss: 0.1652
Epoch 1, Batch 1070, Loss: 0.1860
Epoch 1, Batch 1080, Loss: 0.1596
Epoch 1, Batch 1090, Loss: 0.1795
Epoch 1, Batch 1100, Loss: 0.1387
Epoch 1, Batch 1110, Loss: 0.1514
Epoch 1, Batch 1120, Loss: 0.2337
Epoch 1, Batch 1130, Loss: 0.1149
Epoch 1, Batch 1140, Loss: 0.1369
Epoch 1, Batch 1150, Loss: 0.1488
Epoch 1, Batch 1160, Loss: 0.1346
Epoch 1, Batch 1170, Loss: 0.2018
Epoch 1, Batch 1180, Loss: 0.1282
Epoch 1, Batch 1190, Loss: 0.1557
Epoch 1, Batch 1200, Loss: 0.1099
Epoch 1, Batch 1210, Loss: 0.1239
Epoch 1, Batch 1220, Loss: 0.1702
Epoch 1, Batch 1230, Loss: 0.1271
Epoch 1, Batch 1240, Loss: 0.1689
Epoch 1, Batch 1250, Loss: 0.1539
Epoch 1, Batch 1260, Loss: 0.1433
Epoch 1, Batch 1270, Loss: 0.1403
Epoch 1, Batch 1280, Loss: 0.1175
Epoch 1, Batch 1290, Loss: 0.1444
Epoch 1, Batch 1300, Loss: 0.1203
Epoch 1, Batch 1310, Loss: 0.1135
Epoch 1, Batch 1320, Loss: 0.1385
Epoch 1, Batch 1330, Loss: 0.1598
Epoch 1, Batch 1340, Loss: 0.1596
Epoch 1, Batch 1350, Loss: 0.1215
Epoch 1, Batch 1360, Loss: 0.1647
Epoch 1, Batch 1370, Loss: 0.1032
Epoch 1, Batch 1380, Loss: 0.1297
Epoch 1, Batch 1390, Loss: 0.1309
Epoch 1, Batch 1400, Loss: 0.1130
Epoch 1, Batch 1410, Loss: 0.1079
Epoch 1, Batch 1420, Loss: 0.0953
Epoch 1, Batch 1430, Loss: 0.1267
Epoch 1, Batch 1440, Loss: 0.0862
Epoch 1, Batch 1450, Loss: 0.1348
Epoch 1, Batch 1460, Loss: 0.1235
Epoch 1, Batch 1470, Loss: 0.1154
Epoch 1, Batch 1480, Loss: 0.1063
Epoch 1, Batch 1490, Loss: 0.1436
Epoch 1, Batch 1500, Loss: 0.0776
Epoch 1, Batch 1510, Loss: 0.0937
Epoch 1, Batch 1520, Loss: 0.1463
Epoch 1, Batch 1530, Loss: 0.1586
Epoch 1, Batch 1540, Loss: 0.1061
Epoch 1, Batch 1550, Loss: 0.1215
Epoch 1, Batch 1560, Loss: 0.1069
Epoch 1, Batch 1570, Loss: 0.1764
Epoch 1, Batch 1580, Loss: 0.1303
Epoch 1, Batch 1590, Loss: 0.1377
Epoch 1, Batch 1600, Loss: 0.1267
Epoch 1, Batch 1610, Loss: 0.1231
Epoch 1, Batch 1620, Loss: 0.1197
Epoch 1, Batch 1630, Loss: 0.1308
Epoch 1, Batch 1640, Loss: 0.0939
Epoch 1, Batch 1650, Loss: 0.1191
Epoch 1, Batch 1660, Loss: 0.0750
Epoch 1, Batch 1670, Loss: 0.1017
Epoch 1, Batch 1680, Loss: 0.1181
Epoch 1, Batch 1690, Loss: 0.0896
Epoch 1, Batch 1700, Loss: 0.1127
Epoch 1, Batch 1710, Loss: 0.1172
Epoch 1, Batch 1720, Loss: 0.1167
Epoch 1, Batch 1730, Loss: 0.1427
Epoch 1, Batch 1740, Loss: 0.1419
Epoch 1, Batch 1750, Loss: 0.1240
Epoch 1, Batch 1760, Loss: 0.1355
Epoch 1, Batch 1770, Loss: 0.1269
Epoch 1, Batch 1780, Loss: 0.1349
Epoch 1, Batch 1790, Loss: 0.0942
Epoch 1, Batch 1800, Loss: 0.1270
Epoch 1, Batch 1810, Loss: 0.0838
Epoch 1, Batch 1820, Loss: 0.0789
Epoch 1, Batch 1830, Loss: 0.1771
Epoch 1, Batch 1840, Loss: 0.1420
Epoch 1, Batch 1850, Loss: 0.1512
Epoch 1, Batch 1860, Loss: 0.0870
Epoch 1, Batch 1870, Loss: 0.0886
Epoch 1, Batch 1880, Loss: 0.1132
Epoch 1, Batch 1890, Loss: 0.1014
Epoch 1, Batch 1900, Loss: 0.0753
Epoch 1, Batch 1910, Loss: 0.1057
Epoch 1, Batch 1920, Loss: 0.0923
Epoch 1, Batch 1930, Loss: 0.1342
Epoch 1, Batch 1940, Loss: 0.0868
Epoch 1, Batch 1950, Loss: 0.1367
Epoch 1, Batch 1960, Loss: 0.0900
Epoch 1, Batch 1970, Loss: 0.0940
Epoch 1, Batch 1980, Loss: 0.0706
Epoch 1, Batch 1990, Loss: 0.1370
Epoch 1, Batch 2000, Loss: 0.0976
Epoch 1, Batch 2010, Loss: 0.1230
Epoch 1, Batch 2020, Loss: 0.1827
Epoch 1, Batch 2030, Loss: 0.1200
Epoch 1, Batch 2040, Loss: 0.0886
Epoch 1, Batch 2050, Loss: 0.0687
Epoch 1, Batch 2060, Loss: 0.0994
Epoch 1, Batch 2070, Loss: 0.0785
Epoch 1, Batch 2080, Loss: 0.1424
Epoch 1, Batch 2090, Loss: 0.1109
Epoch 1, Batch 2100, Loss: 0.1284
Epoch 1, Batch 2110, Loss: 0.0736
Epoch 1, Batch 2120, Loss: 0.0467
Epoch 1, Batch 2130, Loss: 0.1240
Epoch 1, Batch 2140, Loss: 0.1195
Epoch 1, Batch 2150, Loss: 0.0602
Epoch 1, Batch 2160, Loss: 0.1185
Epoch 1, Batch 2170, Loss: 0.0774
Epoch 1, Batch 2180, Loss: 0.0969
Epoch 1, Batch 2190, Loss: 0.1171
Epoch 1, Batch 2200, Loss: 0.0931
Epoch 1, Batch 2210, Loss: 0.1091
Epoch 1, Batch 2220, Loss: 0.0906
Epoch 1, Batch 2230, Loss: 0.1241
Epoch 1, Batch 2240, Loss: 0.1019
Epoch 1, Batch 2250, Loss: 0.1755
Epoch 1, Batch 2260, Loss: 0.1088
Epoch 1, Batch 2270, Loss: 0.1037
Epoch 1, Batch 2280, Loss: 0.0754
Epoch 1, Batch 2290, Loss: 0.1506
Epoch 1, Batch 2300, Loss: 0.0981
Epoch 1, Batch 2310, Loss: 0.1437
Epoch 1, Batch 2320, Loss: 0.0951
Epoch 1, Batch 2330, Loss: 0.1167
Epoch 1, Batch 2340, Loss: 0.0884
Epoch 1, Batch 2350, Loss: 0.1090
Epoch 1, Batch 2360, Loss: 0.0745
Epoch 1, Batch 2370, Loss: 0.0738
Epoch 1, Batch 2380, Loss: 0.1148
Epoch 1, Batch 2390, Loss: 0.0845
Epoch 1, Batch 2400, Loss: 0.1495
Epoch 1, Batch 2410, Loss: 0.0862
Epoch 1, Batch 2420, Loss: 0.1231
Epoch 1, Batch 2430, Loss: 0.0951
Epoch 1, Batch 2440, Loss: 0.1194
Epoch 1, Batch 2450, Loss: 0.1296
Epoch 1, Batch 2460, Loss: 0.1434
Epoch 1, Batch 2470, Loss: 0.0863
Epoch 1, Batch 2480, Loss: 0.0888
Epoch 1, Batch 2490, Loss: 0.1348
Epoch 1, Batch 2500, Loss: 0.1082
Epoch 1, Batch 2510, Loss: 0.0920
Epoch 1, Batch 2520, Loss: 0.1098
Epoch 1, Batch 2530, Loss: 0.1253
Epoch 1, Batch 2540, Loss: 0.1221
Epoch 1, Batch 2550, Loss: 0.1578
Epoch 1, Batch 2560, Loss: 0.1107
Epoch 1, Batch 2570, Loss: 0.1155
Epoch 1, Batch 2580, Loss: 0.1220
Epoch 1, Batch 2590, Loss: 0.1135
Epoch 1, Batch 2600, Loss: 0.0727
Epoch 1, Batch 2610, Loss: 0.1286
Epoch 1, Batch 2620, Loss: 0.0574
Epoch 1, Batch 2630, Loss: 0.1229
Epoch 1, Batch 2640, Loss: 0.1008
Epoch 1, Batch 2650, Loss: 0.0913
Epoch 1, Batch 2660, Loss: 0.0685
Epoch 1, Batch 2670, Loss: 0.1058
Epoch 1, Batch 2680, Loss: 0.0472
Epoch 1, Batch 2690, Loss: 0.0905
Epoch 1, Batch 2700, Loss: 0.1412
Epoch 1, Batch 2710, Loss: 0.0821
Epoch 1, Batch 2720, Loss: 0.0819
Epoch 1, Batch 2730, Loss: 0.0988
Epoch 1, Batch 2740, Loss: 0.1029
Epoch 1, Batch 2750, Loss: 0.0958
Epoch 1, Batch 2760, Loss: 0.1033
Epoch 1, Batch 2770, Loss: 0.0774
Epoch 1, Batch 2780, Loss: 0.1259
Epoch 1, Batch 2790, Loss: 0.0692
Epoch 1, Batch 2800, Loss: 0.0804
Epoch 1, Batch 2810, Loss: 0.0964
Epoch 1, Batch 2820, Loss: 0.1265
Epoch 1, Batch 2830, Loss: 0.0904
Epoch 1, Batch 2840, Loss: 0.1195
Epoch 1, Batch 2850, Loss: 0.0895
Epoch 1, Batch 2860, Loss: 0.0942
Epoch 1, Batch 2870, Loss: 0.0938
Epoch 1, Batch 2880, Loss: 0.0941
Epoch 1, Batch 2890, Loss: 0.0994
Epoch 1, Batch 2900, Loss: 0.1023
Epoch 1, Batch 2910, Loss: 0.1326
Epoch 1, Batch 2920, Loss: 0.0759
Epoch 1, Batch 2930, Loss: 0.0842
Epoch 1, Batch 2940, Loss: 0.0437
Epoch 1, Batch 2950, Loss: 0.0879
Epoch 1, Batch 2960, Loss: 0.0794
Epoch 1, Batch 2970, Loss: 0.0648
Epoch 1, Batch 2980, Loss: 0.1509
Epoch 1, Batch 2990, Loss: 0.0659
Epoch 1, Batch 3000, Loss: 0.1419
Epoch 1, Batch 3010, Loss: 0.1192
Epoch 1, Batch 3020, Loss: 0.0748
Epoch 1, Batch 3030, Loss: 0.0774
Epoch 1, Batch 3040, Loss: 0.1031
Epoch 1, Batch 3050, Loss: 0.0914
Epoch 1, Batch 3060, Loss: 0.1177
Epoch 1, Batch 3070, Loss: 0.0731
Epoch 1, Batch 3080, Loss: 0.0737
Epoch 1, Batch 3090, Loss: 0.0557
Epoch 1, Batch 3100, Loss: 0.0874
Epoch 1, Batch 3110, Loss: 0.0639
Epoch 1, Batch 3120, Loss: 0.1236
Epoch 1, Batch 3130, Loss: 0.0937
Epoch 1, Batch 3140, Loss: 0.0537
Epoch 1, Batch 3150, Loss: 0.1027
Epoch 1, Batch 3160, Loss: 0.0990
Epoch 1, Batch 3170, Loss: 0.0842
Epoch 1, Batch 3180, Loss: 0.0681
Epoch 1, Batch 3190, Loss: 0.0741
Epoch 1, Batch 3200, Loss: 0.0740
Epoch 1, Batch 3210, Loss: 0.1120
Epoch 1, Batch 3220, Loss: 0.0727
Epoch 1, Batch 3230, Loss: 0.1069
Epoch 1, Batch 3240, Loss: 0.0926
Epoch 1, Batch 3250, Loss: 0.0665
Epoch 1, Batch 3260, Loss: 0.1089
Epoch 1, Batch 3270, Loss: 0.0734
Epoch 1, Batch 3280, Loss: 0.1036
Epoch 1, Batch 3290, Loss: 0.0694
Epoch 1, Batch 3300, Loss: 0.0813
Epoch 1, Batch 3310, Loss: 0.0629
Epoch 1, Batch 3320, Loss: 0.0945
Epoch 1, Batch 3330, Loss: 0.0827
Epoch 1, Batch 3340, Loss: 0.1061
Epoch 1, Batch 3350, Loss: 0.0865
Epoch 1, Batch 3360, Loss: 0.0641
Epoch 1, Batch 3370, Loss: 0.0469
Epoch 1, Batch 3380, Loss: 0.1383
Epoch 1, Batch 3390, Loss: 0.0955
Epoch 1, Batch 3400, Loss: 0.0901
Epoch 1, Batch 3410, Loss: 0.0526
Epoch 1, Batch 3420, Loss: 0.0994
Epoch 1, Batch 3430, Loss: 0.0770
